Data,Hora,Consumo_energia,Temperatura
2023-11-30 09:59:40,16:46,522.9173690317208,32.26769086717258
2023-04-27 14:09:29,08:58,478.433782897193,27.616031129707117
2023-09-14 14:16:25,20:21,582.297680604062,28.757769239697126
2023-01-02 13:52:31,18:40,692.3758210267601,29.687095311987605
2023-02-03 22:27:53,07:02,761.1077221699362,22.030056434883907
2023-12-06 10:44:42,07:43,332.49583442116386,33.55742262514636
2023-04-26 05:21:33,15:27,609.610259666432,20.421979684967994
2023-03-22 08:05:45,00:50,394.337967617253,22.572060881299358
2023-08-28 23:24:17,18:31,446.92153713848745,29.732582945310092
2023-07-15 01:36:35,03:44,385.46313350667384,16.618234241654022
2023-01-20 18:32:22,01:53,414.64490133335676,30.59703979451724
2023-06-02 10:43:31,06:34,374.74372740326623,30.312435673160543
2023-07-05 15:49:37,17:25,616.7512248883502,28.996744940183845
2023-11-01 12:42:42,05:02,295.6459663561575,34.322420357983646
2023-01-26 20:40:08,03:47,217.9068897077418,19.53983206245696
2023-04-11 23:41:47,19:10,674.5959060093458,27.560354841182015
2023-06-09 13:14:51,20:56,757.5488694033925,20.240325109050374
2023-05-31 02:28:43,04:55,515.6506338195975,32.85083543868928
2023-08-25 07:14:14,16:34,619.197959761535,18.581622333050674
2023-02-19 04:52:14,22:18,299.8883292494523,16.59625746014975
2023-07-23 01:33:58,02:09,309.4820006667541,16.091625111276635
2023-03-20 07:58:55,03:23,624.9322304549461,33.383258573323346
2023-05-08 04:22:26,11:15,371.74943569230925,34.43140354426433
2023-01-01 12:04:28,07:32,290.73595076988033,27.786678388924162
2023-03-10 04:12:02,13:03,563.4041614043981,33.83770724055964
2023-03-27 21:04:56,02:57,557.125978963029,20.78589804148009
2023-12-14 04:22:15,17:59,752.2648481986698,25.364758511961547
2023-06-18 14:33:23,14:05,263.31866041575154,26.654138337265493
2023-08-16 19:22:41,04:47,745.7608646095632,16.803672395808743
2023-11-18 03:30:25,20:22,215.10582636759733,23.86351971470841
2023-10-19 15:45:58,21:12,415.20075440477456,32.28059742410038
2023-05-27 19:15:30,17:17,515.2835667279801,23.966610320694805
2023-04-04 20:58:55,03:52,345.30454394459,34.61881279427635
2023-05-29 14:15:13,14:18,231.0454734786914,20.66240381795864
2023-07-31 16:00:00,09:33,270.7250892780591,17.19734092980978
2023-02-01 15:22:29,17:10,752.4364549444191,33.04983415572339
2023-11-04 17:44:21,23:01,424.34304566198097,34.30411235872929
2023-05-22 09:51:23,20:09,734.2065631751485,17.714493025832684
2023-08-08 15:48:19,08:20,543.7765280268593,31.007732907619555
2023-03-28 15:04:57,08:03,675.5553888806094,21.8738019944093
2023-07-08 05:19:23,19:58,579.1605869715729,33.92548890659897
2023-11-23 17:17:56,08:35,517.5459992401688,21.90046752527651
2023-04-16 18:43:37,19:27,787.7097538320918,33.11372844276245
2023-01-29 14:38:01,12:33,611.7071775051716,22.13459239416089
2023-01-17 13:36:33,05:14,376.9951658363574,21.996636668143335
2023-09-30 08:28:35,21:39,232.99799256136805,22.177591366195585
2023-12-07 11:29:21,13:32,517.2877890740108,17.6179431708907
2023-10-29 12:25:21,04:43,576.2696733323551,16.235939205156683
2023-02-07 20:17:05,16:27,225.42297084789283,24.385759829303854
2023-05-23 08:36:35,05:14,560.4863614116404,20.474219192055152
2023-05-08 11:50:46,18:51,275.32769543639967,18.56741635031583
2023-11-22 00:06:18,18:59,363.2966349229452,19.380022963964368
2023-01-26 09:11:09,01:30,625.8994497240024,21.66425222088757
2023-12-09 03:49:32,01:49,772.3754552463873,15.477737506941796
2023-03-27 14:01:08,19:20,637.1503102918477,22.59328284850893
2023-11-11 02:02:22,12:13,318.1797784006735,17.146798403856614
2023-10-19 06:03:49,16:38,281.3968818432667,24.80927116317329
2023-08-23 09:43:41,19:18,787.0462381303339,24.61379391057396
2023-08-26 01:02:14,20:46,545.912641898904,32.44635327132918
2023-09-23 14:45:10,04:31,257.4814008539678,34.09683222276651
2023-12-19 08:53:31,10:10,756.0826804509172,26.22978649649148
2023-04-21 20:20:24,23:45,673.6424204576327,25.25649611521525
2023-08-25 03:36:23,05:12,332.1211592702397,25.335776788983065
2023-09-06 00:23:08,16:53,462.33362343470674,17.146281416594977
2023-04-26 01:37:02,20:58,441.9160410356395,17.606311889507165
2023-09-12 03:42:44,05:37,616.6614436185536,19.729906721020253
2023-03-13 19:36:52,13:33,434.8133037505734,22.01064112238435
2023-01-22 15:29:23,22:22,588.7279783053572,15.982114596421862
2023-05-05 14:25:08,16:23,262.8766813392257,21.501886325282
2023-12-04 05:04:53,20:52,597.2463596315131,27.600424496348403
2023-03-24 09:27:17,06:49,720.0042783727283,20.487748150372873
2023-10-12 22:38:04,02:41,764.0542442532933,31.212774710542245
2023-05-29 08:14:44,00:48,594.5901732633648,15.00022196768282
2023-01-16 01:43:34,14:19,799.197506869536,18.15116834962116
2023-03-07 09:57:23,03:38,321.3864903038061,32.42191678919568
2023-06-22 17:19:56,02:24,244.3646455339439,17.793556674484424
2023-01-27 12:11:44,11:05,684.2890745753816,31.22382884827788
2023-01-27 05:47:53,04:54,524.3636038910801,18.33858196115732
2023-07-28 15:58:06,07:37,734.7527269431291,33.35012734382832
2023-11-16 21:41:26,16:01,437.41449626244673,23.860350705009566
2023-10-12 22:48:02,17:16,530.1523048385488,24.651118684062077
2023-02-12 12:01:49,06:19,763.5543284439605,23.648029443997604
2023-08-25 02:31:25,22:57,577.6888672740542,33.4550270897998
2023-07-30 04:24:27,04:34,541.2629737098055,15.164013186845086
2023-09-28 03:58:44,15:48,647.6509182987977,20.87276655703039
2023-12-16 23:23:55,15:17,799.6558662511782,29.56660242588114
2023-08-24 09:11:02,06:09,712.6455115002303,31.37742860614759
2023-07-30 05:05:00,00:32,513.0376873700695,17.604508639039842
2023-09-13 13:26:23,17:06,434.49471769506465,22.7216984032259
2023-09-27 04:17:09,00:31,496.89030536491543,17.476675648461004
2023-09-30 21:14:19,16:13,434.70814103759125,30.532995832635073
2023-08-16 15:56:54,12:51,740.682632054258,24.267367913204282
2023-03-26 16:39:35,21:55,697.2049593313873,27.952577244462404
2023-03-05 17:10:45,06:39,233.90755403898746,22.33501268585444
2023-06-14 20:24:14,22:55,732.2218664807028,22.47596273505181
2023-07-10 13:51:45,02:33,743.1769732921172,22.05007858346387
2023-05-29 15:13:13,09:07,205.77801542014845,17.776113000005573
2023-09-16 18:40:32,12:04,424.06831270522974,15.926532680443643
2023-08-08 09:40:57,17:22,772.0288851966621,32.45448890471948
2023-01-29 15:09:28,22:41,400.4196229029791,33.51225219279851
2023-12-10 00:28:41,21:30,579.1486971972578,30.60203421297173
2023-07-07 01:48:08,05:01,564.8764625778838,31.369497935372596
2023-05-12 08:41:32,12:50,515.3795814859441,31.096493669138642
2023-04-11 19:33:22,00:55,508.1494439797977,19.405876626864746
2023-06-11 10:52:38,18:54,674.4176888330078,15.204852023244158
2023-10-28 11:09:38,21:27,795.9255384244417,31.21726106503667
2023-01-17 19:32:40,20:04,473.9548624086885,29.67939373986733
2023-08-15 13:12:29,22:07,281.5905259545482,22.837661776856717
2023-12-13 21:05:18,16:55,455.4531475139979,33.97102483404734
2023-09-21 12:19:14,02:43,312.36433368257434,26.59508903519133
2023-03-04 02:24:06,19:15,561.7323783659278,27.32926732596811
2023-05-31 12:07:48,06:04,504.74538683488606,17.69906143657478
2023-08-17 10:49:26,18:11,234.09295794466692,31.414534565102144
2023-02-26 21:28:17,07:01,382.6700929493428,22.625587608489514
2023-09-16 18:54:53,03:23,623.9546348358001,26.71405577621801
2023-12-09 11:44:32,20:12,256.62888232070327,20.154224539695456
2023-06-19 11:28:24,02:24,326.5942594972115,19.80104329312691
2023-06-20 00:57:42,15:09,595.2680574476663,20.230368022102567
2023-07-07 06:11:13,11:23,220.44696103893608,20.95992611458893
2023-08-15 17:36:46,04:38,522.3240665487496,33.02951564377447
2023-11-02 15:02:13,04:35,237.92851631583295,16.95472365323695
2023-05-30 08:08:33,16:38,505.27634213345084,30.929874355492526
2023-12-14 06:12:22,22:41,235.70439390515472,26.935261990438146
2023-10-03 10:05:17,23:46,280.4750375607598,24.272300274010682
2023-06-10 14:49:49,21:04,465.56555381476454,29.014533306628746
2023-03-11 20:32:32,16:04,662.3339568551378,22.663310781362362
2023-08-29 06:41:25,11:25,276.5473131352862,27.403723634018103
2023-12-29 16:52:58,16:16,706.2034805923051,21.563666375959087
2023-05-17 11:01:38,17:11,366.52465958285836,30.4079020439196
2023-10-22 00:55:52,20:17,733.7082610099402,34.49012248374876
2023-08-26 05:45:58,17:56,722.1156749187052,29.173832087479198
2023-10-08 00:45:14,00:53,232.66231461117405,23.357475281029494
2023-03-01 10:46:43,05:50,529.381829381252,19.6408863081143
2023-07-08 09:51:53,06:03,303.9327920098285,26.12323142184819
2023-02-28 10:14:05,21:27,315.18249932931803,23.759685230075366
2023-04-25 21:31:28,20:15,322.7766884969148,21.447796639151374
2023-03-08 17:41:19,08:00,290.1493001278715,27.970120860058184
2023-11-13 22:45:55,11:14,281.82749601508647,23.011525772677377
2023-11-20 17:59:48,19:05,377.56516051865975,28.663209386816312
2023-03-19 02:28:37,00:58,738.9713905291818,34.81308262837751
2023-12-13 11:24:57,20:46,506.4493610279247,21.74983520095882
2023-10-04 00:39:07,22:32,289.7425525967001,31.733053633095963
2023-07-18 00:28:32,17:24,224.16365475193783,19.662794084468054
2023-10-28 09:26:51,06:14,403.2147252212511,32.538503565538214
2023-04-21 15:13:43,18:32,368.50218068974715,20.37551563918042
2023-03-07 14:58:56,22:20,711.7130353202834,15.947714669833315
2023-03-03 16:41:00,22:22,637.4400637427457,16.25085981354516
2023-07-15 07:29:26,14:41,432.05223317325374,25.48042159493472
2023-03-31 23:11:30,12:52,483.2021002736651,33.467993517928704
2023-11-05 03:06:41,11:11,308.95652889295116,16.99101541922388
2023-04-18 20:40:52,23:18,531.963810909916,30.131405503338975
2023-01-04 18:47:47,23:21,311.0857429914605,24.711442464874768
2023-03-29 11:03:53,15:04,373.6635039660775,21.01646475338232
2023-08-19 05:05:46,08:38,313.94177738460576,23.145484220358178
2023-02-05 05:11:21,10:08,502.70074690648386,15.124443452084922
2023-03-07 23:45:39,06:37,688.9804180448632,16.505111979240887
2023-07-27 07:41:53,17:40,687.5668208708488,19.382862621475436
2023-07-31 02:37:04,11:26,498.05378827371925,19.629243555176558
2023-07-06 07:45:26,19:53,389.3275527665958,23.180578107739326
2023-03-09 11:50:47,06:02,793.9117257948026,24.608470174776635
2023-06-07 05:51:50,03:13,419.5153597623762,20.79905221699966
2023-04-08 14:10:11,12:26,466.5982531031642,24.96831006262201
2023-01-31 13:47:33,22:17,660.2307624857881,17.045280681742756
2023-11-15 13:13:40,01:03,495.8506893048992,29.199892531037793
2023-01-21 13:59:58,18:56,410.567718383705,15.59319384921489
2023-04-21 17:45:00,11:05,625.9108760931578,22.460440841514654
2023-12-28 12:04:18,04:11,527.0160193230477,33.12436973132674
2023-03-23 03:34:26,13:00,732.2332281251936,29.475456930712422
2023-07-23 20:24:38,02:45,303.6567037943214,18.520034841314803
2023-08-01 18:30:40,01:54,422.0791780889546,23.649759020833294
2023-12-21 20:22:12,17:56,336.12141780746106,29.124205007274192
2023-10-19 12:49:30,12:36,693.6079840273296,28.54814383736658
2023-05-12 02:45:54,13:32,359.5524007653804,26.554649619754883
2023-09-01 22:33:11,09:17,533.2070134604251,29.539069184633814
2023-01-04 00:32:40,23:57,437.8429496940054,17.002754419442457
2023-11-16 13:39:04,15:19,271.44535375238166,33.53758273592796
2023-08-14 06:04:03,09:15,616.8839897448236,30.796560701296407
2023-05-31 01:03:43,08:23,723.4962928224242,34.14598609084844
2023-02-21 06:11:12,14:13,662.8680442594257,25.995099083050814
2023-12-24 13:57:25,14:08,672.5513606834483,25.387249877692632
2023-08-31 06:42:08,02:32,329.0623801144153,19.279584062903986
2023-04-22 14:47:25,11:21,221.44972887090472,15.334192729393868
2023-12-04 21:07:05,04:23,555.0910254028963,22.198989716773866
2023-07-24 20:40:30,01:05,625.4537717110513,26.96490821653264
2023-04-22 04:20:53,22:55,235.78910033400575,30.839171723166732
2023-06-22 20:51:54,16:13,475.82894822273647,29.47993895168561
2023-01-26 20:15:17,12:00,305.9010174411282,27.611248527546547
2023-02-01 05:58:19,10:09,220.6199260947584,33.72881789806524
2023-04-22 12:07:28,17:17,684.7812024491526,24.003894869748247
2023-10-24 21:28:06,18:44,750.7014012764827,15.183174372529578
2023-05-12 09:10:20,10:58,498.6717422422416,28.916567403284805
2023-07-12 14:33:33,15:49,561.9591733169414,34.464219260082196
2023-06-27 01:23:53,11:24,550.4597538398197,18.334430094211456
2023-03-31 23:48:26,17:43,718.3053980030816,18.38178894929721
2023-04-21 16:13:04,15:58,416.87043141576385,24.062055282897248
2023-07-09 12:43:53,19:05,540.1193478018295,18.64141530878257
2023-08-03 05:18:15,15:24,725.5912281755114,32.297331697608776
2023-12-21 07:35:09,10:17,755.1715894509314,30.49006390292413
2023-02-18 07:47:33,08:09,660.3709877120182,26.136880360776438
2023-12-04 10:08:45,14:59,504.22979363193537,21.075328083564205
2023-05-19 10:20:52,12:19,230.6552821704669,19.691343716569467
2023-02-07 20:06:12,08:23,377.8247457897199,31.50324326757182
2023-01-05 09:45:09,09:19,666.4443742764195,19.794794294744005
2023-11-22 05:18:39,11:22,694.9709012739933,33.83898463329015
2023-05-22 09:11:04,03:27,675.7244730776266,21.112975600590644
2023-09-23 04:21:44,15:27,271.62784152023744,27.69941466319775
2023-05-09 20:57:20,07:02,337.9215691425954,30.527673243114364
2023-03-13 02:57:42,18:43,751.0948293085498,33.60950187512823
2023-09-26 15:22:57,00:19,427.6001755493695,32.79239236763916
2023-04-02 12:39:21,19:05,580.1902405674323,16.79365515227324
2023-05-28 02:55:50,19:26,685.2636912237947,26.753135566198257
2023-10-20 04:52:37,01:26,747.799764958174,21.628043810920776
2023-10-26 02:49:02,23:49,281.3440671767255,21.692528239166855
2023-06-28 22:39:37,18:27,437.69794623927487,20.26504103742078
2023-01-30 15:34:47,04:51,465.0709726548194,28.69244035469394
2023-12-27 18:57:50,12:45,386.78859131217024,24.290642289482136
2023-08-02 12:20:12,08:08,263.7237248877326,25.73389172624328
2023-10-12 09:48:03,22:13,328.0960873624118,32.34634295998929
2023-03-20 09:43:48,18:18,324.46548639638945,30.43283202259265
2023-12-24 07:22:29,15:48,621.6718689970592,33.624068282679204
2023-03-27 11:13:41,21:29,500.52017720537384,18.419350543491536
2023-03-23 12:48:17,19:09,464.0184093817316,28.709938492907092
2023-07-07 02:11:43,00:44,514.6324683261728,25.558654225266253
2023-04-10 21:11:56,01:18,436.24971269158357,23.64435199315164
2023-06-10 07:32:11,04:50,507.0896139575812,30.88067997878562
2023-08-20 00:49:40,17:47,712.6033837756746,18.797999657595167
2023-06-30 21:59:14,15:24,246.79898838535806,26.030780260411877
2023-06-10 13:41:36,12:27,653.5628900127906,29.185204083958062
2023-06-27 10:56:46,03:15,750.0885496920913,15.217270791746834
2023-05-27 01:56:36,18:51,746.8474089848307,15.35504886779721
2023-05-11 12:14:47,08:24,289.01264651167367,33.897210508600544
2023-06-26 10:07:39,08:16,316.05304848109927,29.866973403968693
2023-09-09 07:46:51,04:57,206.937205989927,19.802629978584232
2023-06-25 08:56:19,10:25,222.23852366430944,32.99910485339058
2023-11-21 15:10:40,02:57,338.82514204964866,32.06565295265629
2023-04-18 13:00:38,11:25,728.3005235545977,21.92227883004142
2023-10-31 18:23:27,12:58,748.1210791659204,18.68082241667626
2023-06-26 10:35:52,00:40,463.42248920243645,28.21211843404206
2023-07-06 11:00:04,02:05,346.75765273641167,18.281049306080703
2023-07-28 12:08:38,00:13,725.9229946970204,18.71579373060851
2023-05-27 00:54:01,10:27,637.2121433230423,15.79169822853201
2023-06-03 11:47:39,22:25,340.8789763858337,25.168989298670727
2023-07-11 06:00:52,12:00,599.1564250896768,32.13220882469308
2023-10-13 15:23:52,23:45,543.3101743807192,28.219622276869956
2023-04-20 11:20:00,16:12,720.9431417962255,15.07985386361057
2023-03-30 20:11:57,14:34,268.88566209724513,26.983294658733854
2023-05-21 17:14:27,00:38,713.1023547064642,27.757788203312906
2023-01-25 19:39:48,09:06,593.0883398973622,33.73051969595929
2023-07-22 19:56:25,14:09,378.64536041698375,33.46349157724333
2023-05-14 13:26:02,21:38,574.205497670245,17.30392962275233
2023-01-11 11:31:38,01:23,674.213693772938,15.0382769901352
2023-02-22 05:54:48,08:06,676.1901607651198,30.32962199042364
2023-06-26 22:57:00,16:41,521.989013082972,25.77920295224036
2023-05-11 00:16:41,05:40,358.3474547427702,31.726560305638547
2023-07-27 19:17:11,00:17,294.5136228145897,22.304443902552663
2023-05-09 17:59:02,20:41,339.6971910361185,15.354941715826092
2023-11-28 11:55:28,23:52,504.7729723115719,34.463055595790905
2023-12-23 05:10:28,09:35,614.9090886075561,32.640340968679745
2023-05-13 07:19:27,22:10,727.6596683171061,15.668032793110376
2023-05-06 08:38:28,22:25,443.16786591799314,16.65849751234332
2023-12-02 06:44:48,06:28,796.5531238504459,26.177790025742873
2023-03-09 19:32:16,15:01,290.11188175636016,31.08446079856252
2023-10-09 17:36:29,06:43,224.72781274603653,27.904779260091566
2023-02-14 21:22:55,00:48,593.9596101661785,15.42242981190002
2023-02-20 19:59:05,11:46,301.9705254555199,30.510801931866816
2023-11-13 17:33:23,00:24,652.06555950563,34.23714472662126
2023-02-20 08:41:27,21:53,431.93559771815274,23.067182892537943
2023-08-03 02:27:19,12:17,401.11969927957784,29.122801792592853
2023-09-24 16:05:14,14:27,772.7499165897284,20.173757754718395
2023-06-11 01:00:26,00:52,339.29961804317577,16.839361416686867
2023-11-24 07:04:39,00:03,222.70141089563796,20.459543742717642
2023-03-11 00:59:56,22:11,498.2760236354891,15.185082240904599
2023-02-21 05:09:49,20:10,274.7704448507339,34.92961960043489
2023-04-26 08:18:23,05:51,768.4449657974205,19.513025065321443
2023-04-17 17:22:22,22:45,258.607663545236,21.559119408648222
2023-07-07 06:54:52,08:42,210.06028542317264,23.548301341469895
2023-03-15 20:24:52,11:26,240.2105222316363,23.050205026273424
2023-11-05 12:39:34,01:12,788.3315917625629,30.643641755123856
2023-08-04 14:17:48,16:39,326.3984708986617,32.19116189625959
2023-10-20 04:07:24,18:53,275.0551310901345,25.067150150000497
2023-02-26 12:46:47,13:18,426.46492035676874,27.68556989690614
2023-03-30 22:10:41,01:57,610.0699593827244,26.567064486780836
2023-08-25 00:35:19,06:36,652.6876219162029,31.53599499412333
2023-03-10 15:37:18,05:36,594.7250888804899,24.16751535652878
2023-12-04 12:33:02,07:22,789.021245759325,34.00195403745349
2023-08-26 12:54:36,16:54,258.0541339876835,31.991010343490217
2023-08-16 10:31:31,12:38,511.8760417996236,34.58316334216357
2023-01-15 12:14:21,02:08,202.46953455186437,17.319392519295114
2023-03-09 07:21:07,13:22,765.2211496744078,26.086156727663386
2023-09-09 05:52:18,03:47,607.807754989122,30.63947748260361
2023-11-19 04:56:49,02:21,547.0444966540126,34.02555072815767
2023-01-10 08:30:55,12:34,235.74185003236957,15.907516429533196
2023-03-06 16:30:14,01:27,482.96104506043656,17.233515998160055
2023-07-28 02:55:21,21:09,674.2125191889952,25.30766651766576
2023-08-12 19:56:35,02:04,700.3239934593186,19.826963421824257
2023-09-13 05:32:43,23:13,710.5026541772802,15.721922208595476
2023-03-19 15:17:23,09:58,479.01371356545764,31.84659554838212
2023-11-16 05:54:41,18:17,703.4924460858153,27.74521650473007
2023-06-06 08:50:07,14:09,681.1798031673252,20.886112341261015
2023-12-21 17:13:45,11:24,701.7955529192154,27.28980750366246
2023-11-09 10:01:41,17:41,383.42882043288444,34.221235437297366
2023-03-11 15:56:14,00:52,205.59272920484304,31.628479519579628
2023-09-13 13:38:42,01:38,669.9322444365758,28.063580558179904
2023-10-19 17:17:18,22:20,334.11723546741814,20.811477430209944
2023-05-31 06:39:12,16:57,295.63495693782573,17.09920770144415
2023-12-27 02:52:39,11:32,772.3533906315874,28.610028515805144
2023-12-25 21:15:12,14:32,456.0819441443139,34.40049216085872
2023-05-22 14:37:42,13:56,481.84666499926414,28.044359128737934
2023-01-14 04:38:14,10:43,474.51232852447373,15.298088147994482
2023-06-28 23:05:11,15:40,731.0652471567787,31.540702175710248
2023-02-27 00:32:18,05:37,666.6959191516457,26.96596627534165
2023-04-18 02:57:51,04:40,507.67060885821405,27.07337706528406
2023-03-09 19:34:32,04:16,798.2018799182464,31.322189386467464
2023-04-28 11:05:12,03:05,674.7883071816138,24.705215634465787
2023-04-21 17:05:30,05:09,751.1631976551046,31.666209460812393
2023-07-16 02:08:25,14:21,758.9265111072464,32.0239934823295
2023-04-17 12:32:01,12:30,785.1395586587066,31.700697733329626
2023-07-27 16:00:04,16:54,790.782789872161,20.59803614431131
2023-10-03 05:24:41,03:20,459.400886296708,30.27574577570673
2023-10-23 10:24:10,17:25,349.8352782602059,29.249096817182476
2023-03-01 13:15:50,02:25,586.4527572264689,27.014444524700266
2023-11-15 21:47:51,10:38,516.9391043309937,18.54785118227255
2023-05-04 22:27:39,02:56,406.72924696149187,34.98535355151592
2023-01-27 17:02:37,18:49,308.0671066614792,28.79527448691543
2023-02-15 18:42:28,13:49,696.0512152030966,31.392930539196804
2023-09-27 01:44:16,07:39,314.0043833142744,23.794966299784406
2023-02-09 08:19:21,07:44,582.9971654170843,31.15044616671654
2023-12-05 06:23:39,21:16,363.8059039981569,26.92563483848452
2023-11-10 15:24:43,03:17,770.5028477021565,17.990182042078704
2023-03-10 02:57:35,15:57,776.8144805957926,18.1335492250189
2023-12-04 13:02:59,06:12,667.6901444534216,34.71745761051601
2023-03-11 22:46:03,19:12,300.2896394449233,33.16346406155885
2023-06-19 02:08:01,20:28,313.2281368128517,24.31769845196505
2023-02-28 11:01:42,02:59,434.28352348328895,34.4051310941627
2023-02-23 14:56:10,15:44,670.9564081538675,16.580020917175695
2023-06-04 07:35:27,10:28,284.05238100060274,24.966134113597178
2023-11-15 12:40:26,15:03,339.17219492451807,22.373754636539786
2023-07-07 14:38:47,23:56,266.2708192954714,20.436623298254062
2023-10-22 15:12:41,15:50,626.7324818072519,26.078224545461595
2023-03-20 00:37:16,14:31,339.02586011607514,20.549690785273647
2023-09-11 17:07:26,06:24,299.8247711502349,17.62598397764743
2023-08-18 07:13:10,12:49,636.9186536923521,28.074657650661855
2023-03-28 22:13:29,09:55,229.21561842276367,19.28805875259753
2023-08-10 08:09:24,01:13,618.8628534475586,34.33447038627533
2023-02-19 16:08:16,17:39,451.05095143317055,29.757726583003336
2023-04-06 00:40:28,11:39,365.96984624052845,34.911270850399745
2023-09-13 14:21:54,00:57,302.14076180605144,30.72522176107253
2023-09-01 20:05:17,01:48,352.77069908215134,31.56181942287129
2023-05-31 16:31:43,06:07,787.0567000778973,32.60819577421469
2023-04-25 03:14:20,07:42,702.3091489901158,24.149376830678904
2023-12-20 09:45:40,08:19,741.2578287631864,16.993924483726254
2023-03-30 15:52:32,08:15,791.0296775715025,15.522214928737014
2023-05-16 01:14:20,23:40,383.1476714230605,23.497237447887063
2023-05-16 05:18:36,13:05,298.9365482254854,17.69056276187709
2023-08-16 02:50:08,15:45,632.3658319870358,21.886597920367247
2023-07-07 04:49:25,05:27,355.4969298751767,31.182515879119407
2023-09-01 06:23:02,03:41,749.3617484718357,16.41772236142102
2023-12-19 01:14:21,15:22,413.44932121827856,21.444769315972025
2023-03-02 03:26:06,01:41,516.7124984812347,25.37469328162782
2023-04-23 15:53:01,20:46,204.02422350375474,16.41268853824074
2023-12-03 02:48:28,10:21,470.1001302694414,27.876312897367
2023-04-12 09:08:40,08:35,314.230618538997,21.5972831566347
2023-06-12 10:05:12,03:05,304.1078827393906,26.809548895446746
2023-07-09 06:34:30,00:54,513.6847445339158,22.6830662355541
2023-04-30 23:43:17,21:50,390.6978709356535,17.26052508007917
2023-06-03 23:34:04,19:43,514.6087084399326,25.922761941505577
2023-08-09 19:44:18,05:34,592.4729556153507,27.192091164168396
2023-11-06 09:27:47,11:48,700.1107961706118,21.302233053068893
2023-02-12 22:22:05,03:56,578.0636374540841,25.21085543156662
2023-09-02 05:25:17,03:31,220.23846472077975,22.102075215151142
2023-05-04 11:17:59,01:26,655.9457408187272,30.29271394456142
2023-06-02 00:06:50,12:12,451.83276437967027,29.749651572710935
2023-05-18 08:42:29,20:01,277.181243833062,29.227782435635774
2023-05-28 19:26:06,01:10,248.96910646778005,22.999570467424242
2023-12-20 13:37:59,05:21,223.03330044293136,29.732047727472114
2023-01-02 10:03:02,01:32,240.08677751897255,19.363023810383908
2023-01-21 21:25:35,20:32,449.4841747743086,18.22650530303538
2023-06-21 15:50:50,08:22,574.4916170507454,32.82605439880858
2023-10-20 17:26:59,07:02,213.45608834556188,19.081006055465693
2023-06-04 23:17:11,02:39,486.1034665557424,30.561881321799152
2023-02-15 01:35:34,10:24,536.6561563689663,15.97784458858552
2023-09-01 23:16:53,19:01,399.01853952874717,22.603099480152142
2023-06-13 05:28:34,12:25,656.6017851864443,32.300711034261404
2023-02-05 03:36:47,07:41,518.3331480494376,16.317870421954524
2023-06-28 08:59:23,07:15,617.3527655701828,32.9202712316552
2023-09-21 17:59:01,10:35,273.52109896069373,28.78846913007586
2023-01-25 15:45:35,17:00,661.3940171405768,30.03605233339112
2023-10-28 05:35:17,09:36,592.0315261588435,16.966887519996266
2023-12-20 00:58:34,16:23,719.7659633103244,17.17697267001254
2023-05-18 15:52:02,17:30,390.69956737595123,24.6042865520968
2023-04-16 17:33:07,14:37,311.710344831351,33.806010479231546
2023-06-15 14:30:09,11:04,335.7124430791631,15.785452393828919
2023-05-09 12:48:11,22:15,583.7148147709587,34.83410281009282
2023-04-01 20:49:27,20:49,752.2280906055469,22.351755950663126
2023-11-19 08:09:05,21:57,554.2480364810517,23.925958332230383
2023-10-15 17:55:59,07:57,422.6979440541312,26.345081219628003
2023-10-31 11:09:17,03:21,285.30960443185506,34.649473534146765
2023-02-12 04:03:25,12:00,269.9050675540981,25.797976066354643
2023-07-02 00:41:35,22:54,420.1453693308325,24.495539410418445
2023-05-21 22:20:24,02:22,497.45073748946487,31.56584366090292
2023-07-28 20:30:15,07:22,224.05984497022513,25.81001034859725
2023-01-16 12:17:21,23:16,257.9786397222242,16.938053879626416
2023-03-18 22:56:29,16:13,358.58872945045925,16.857770066240334
2023-11-27 11:57:08,22:56,444.3185472577158,15.737380157737155
2023-12-11 08:09:19,03:54,726.5194106624764,23.341768033043557
2023-09-09 08:23:51,02:17,677.9808142869986,23.42725943538192
2023-01-10 01:56:52,03:07,760.7879084606682,18.37771019303492
2023-12-14 09:21:01,08:42,461.5354494483938,29.879238507583903
2023-01-07 16:11:27,21:42,539.3503912996467,29.917680029382552
2023-11-09 09:12:48,21:13,431.9472234919189,26.059121995008507
2023-09-30 01:05:43,02:29,555.833135443193,16.002244071452132
2023-10-13 03:38:37,23:51,702.23474534226,28.58547675728307
2023-10-15 06:11:23,01:28,432.9190526623172,33.34622499412513
2023-02-25 18:23:23,20:59,660.1282630415781,30.55657989965242
2023-05-22 18:37:54,06:38,611.625402455251,27.53924460004108
2023-10-17 05:30:41,08:26,730.7642343446157,22.84200615004059
2023-09-12 15:31:43,19:10,773.1635765421896,24.273071660056267
2023-06-15 18:58:55,18:24,586.3012147948173,23.412747734072482
2023-06-04 08:53:58,07:22,626.9693485497377,30.926835414876972
2023-02-09 07:53:31,19:11,619.7916938157264,28.580702283952963
2023-06-03 13:25:34,03:54,311.293482001235,31.523805194215743
2023-01-04 13:13:33,06:03,434.5327594278104,22.95254098025803
2023-11-07 09:13:52,16:57,690.7866861940349,31.18528964238155
2023-03-22 02:59:55,05:47,479.5191051542146,28.94110710690937
